Lake_ID,Name,Acres,Lat,Long
11037500,Surprise,25,46.95889664,-94.43868256
11037600,Blueberry,18,46.95292282,-94.43151855
11037700,Horseshoe,57,46.94477463,-94.44780731
11037800,Woodchuck,14,46.94311905,-94.47281647
11037900,Fish,32,46.94562149,-94.48867035
11038000,Peterson,21,46.94150162,-94.51221466
11038100,Paquet,122,46.91762543,-94.50563812
11038300,Pleasant,997,46.91936874,-94.47341919
11038400,Long,135,46.92950058,-94.4526825
11038500,Mud,50,46.90988159,-94.49958038
11038700,Little Webb,249,46.97403717,-94.43365479
11038800,Little Turtle,38,47.06301117,-94.51857758
11038900,Hanson,62,47.0364151,-94.46430206
11039000,Shell,22,47.02342224,-94.42403412
11039100,Big Hanson,18,47.03084564,-94.46836853
11039200,Spruce,30,47.03388977,-94.47354126
11039400,Hovde,115,47.01212311,-94.44882965
11039500,Long,64,46.99945831,-94.42897034
11039600,Diamond,78,46.99769974,-94.4519577
11039700,Bluebill,51,46.99310684,-94.46247864
04062100,Unnamed,100,48.2393837,-95.53842163
04062200,Unnamed,130,48.24129486,-95.5822525
04062300,Unnamed,80,48.23435974,-95.55063629
04062400,Unnamed,10,48.22695541,-95.54747009
04062500,Unnamed,12,48.22560883,-95.53926849
04062600,Unnamed,75,48.23083115,-95.47480774
04062700,Unnamed,55,48.2202034,-95.47571564
04062800,Unnamed,15,48.22084808,-95.53954315
04062900,Unnamed,210,48.20916748,-95.53768921
04063000,Unnamed,12,48.19906998,-95.56412506
04063100,Unnamed,50,48.19930267,-95.5306015
04063200,Unnamed,2500,48.188694,-95.48765564
04063300,Unnamed,60,48.20599365,-95.48087311
04063500,Unnamed,1665,48.35683823,-95.47970581
04063600,Unnamed,68,48.348526,-95.46167755
04063900,Unnamed,23,47.48904419,-94.59078979
04064900,Ludlow Pit,31,48.28385544,-94.56032562
04065100,Mcquire Pond,12,47.65848923,-94.53839111
05000100,Bible's Duck Slough,54,45.61418152,-93.81832886
05000200,Unnamed,33,45.60269928,-93.92813873
05000300,Unnamed,24,45.57474136,-94.0008316
05000400,Donovan,93,45.57266235,-94.0634613
05000500,Unnamed,62,45.56653214,-94.01805115
05000600,Unnamed,26,45.71991348,-94.12509918
05000700,Mayhew,127,45.70402908,-94.098526
05000800,Unnamed,65,45.68612671,-94.05167389
05001100,Unnamed,25,45.59600449,-94.1548996
05001200,Unnamed,95,45.69863129,-94.17607117
05001300,Little Rock,1259,45.73443985,-94.16706085
05001400,Unnamed,32,45.80110168,-94.22616577
05001500,Mill Pond,11,45.77096558,-94.21810913
05001600,Nesser Marsh,10,45.56516647,-93.9797287
05002100,Unnamed,10,45.5663147,-94.06948853
05002200,Unnamed,17,45.75709915,-94.13716888
07010400,Horseshoe,18,44.20727921,-94.22732544
07010500,Kilby,56,44.17876434,-94.24842834
07010600,Unnamed,36,44.0167923,-94.32850647
07010700,Unnamed,126,43.99401093,-94.33809662
07010800,Unnamed,21,43.98215103,-94.33214569
07010900,Unnamed,32,43.96670151,-94.275383
07011000,Porter,24,43.95220184,-94.2638855
03035300,Unnamed,51,47.11807251,-95.80266571
03035400,White,107,47.10140991,-95.80715179
03035500,Sauer,215,46.7188797,-95.88144684
03035600,Unnamed,21,46.71779633,-95.90804291
03035700,Munson,139,46.79330444,-95.8943634
03035900,Sallie,1287,46.7715683,-95.89630127
030359TW,Sallie-TW,0,46.7531662,-95.89029694
03036000,Muskrat,65,46.78255463,-95.8764801
03036100,West Twin,16,46.77972031,-95.86827087
03096700,Unnamed,18,46.73981857,-95.84896088
03096800,Unnamed,27,47.13359833,-95.73669434
03096900,Unnamed,19,47.14914322,-95.7219162
03097000,Unnamed,14,47.13761902,-95.70693207
03097100,Unnamed,12,47.13963318,-95.6989975
03097200,Unnamed,12,46.72564697,-95.29550171
03097600,Unnamed,17,46.83482742,-95.33097076
03097800,Unnamed,30,46.83922958,-95.3427887
03097900,Unnamed,15,46.83900452,-95.35190582
03098100,Unnamed,14,46.83847809,-95.3533783
03098200,Unnamed,16,46.85758209,-95.30695343
03098600,Unnamed,10,46.91881943,-95.25354004
03098700,Cranberry,18,46.92984772,-95.37223816
03098800,Unnamed,40,46.973629,-95.28636932
03098900,Unnamed,10,47.00431824,-95.2880249
03099200,Unnamed,18,47.04855728,-95.2911377
03099300,Unnamed,21,47.06290436,-95.28216553
03099400,Unnamed,12,47.07403183,-95.28659058
03099500,Unnamed,10,47.08930588,-95.25506592
03099600,Unnamed,12,47.09930801,-95.30779266
03099700,Unnamed,14,47.10350418,-95.31233215
03099800,Unnamed,24,47.10330582,-95.32801819
03099900,Unnamed,11,47.10347748,-95.3547821
03100200,Unnamed,24,47.12497711,-95.25673676
03100400,Unnamed,10,47.14546967,-95.28622437
03100700,Unnamed,12,47.13883972,-95.33742523
03100800,Unnamed,10,47.147686,-95.3531723
03100900,Unnamed,8,46.75624466,-95.43881989
03101000,Unnamed,18,46.81253052,-95.40129852
03101100,Unnamed,10,46.84139252,-95.44441223
03101200,Unnamed,8,46.84936905,-95.44998169
03101500,Unnamed,10,46.87356949,-95.40957642
03101700,Unnamed,6,46.91781616,-95.44901276
03102000,Unnamed,126,46.94430542,-95.39257813
03102300,Unnamed,30,46.97951508,-95.45626831
01006600,Porcupine,53,46.37957001,-93.31877136
01006700,Rice,4422,46.51460648,-93.37081146
01006800,Mandy,107,46.54135513,-93.33708191
01006900,Portage,387,46.58813477,-93.42003632
01007000,Round,188,46.64886475,-93.37901306
01007100,Davis,150,46.64627457,-93.3658905
01007102,Steamboat,42,46.64215851,-93.35494995
01007300,Bass,60,46.62150574,-93.36950684
01007400,Turner,63,46.61051559,-93.40467072
01007500,Ude,13,46.60499573,-93.40016174
01007600,Sanders,55,46.75994492,-93.40384674
01007700,Rat,442,46.71895599,-93.34635925
01007800,Brown,97,46.76620102,-93.32949066
01007900,Lagoon (424),23,46.82112122,-93.36264038
01008000,Libby,77,46.77161026,-93.36050415
01008100,Oxbow,36,46.8572197,-93.33624268
01008200,Twin,39,46.8653183,-93.32888794
03059100,Beeber,58,46.79010391,-96.16236115
03059200,Unnamed,19,46.77941895,-96.14087677
03059300,Unnamed,19,46.77427292,-96.14555359
03059400,Unnamed,50,46.78333664,-96.11161041
03059500,Nelson,306,46.77372742,-96.10744476
03059600,Unnamed,68,46.78377533,-96.09951019
03059700,Unnamed,36,46.78802109,-96.10296631
03059800,Unnamed,36,46.77852631,-96.09241486
03059900,Unnamed,34,46.77336884,-96.08776855
03060000,Unnamed,59,46.77381516,-96.09618378
03060100,Unnamed,18,46.76897812,-96.09495544
03113400,Unnamed,14,47.0005188,-95.70823669
04005700,Nelson,27,47.64853668,-94.61988831
04005800,Carla,25,47.64356232,-94.55205536
04005900,Rice Pond,247,47.6248436,-94.60066986
04006000,Fagen,35,47.62789536,-94.6235199
04006100,Drury,39,47.60858917,-94.59773254
04006200,Bass,90,47.60506821,-94.60657501
04006300,North Twin,358,47.59458923,-94.60012817
04006500,Unnamed,33,47.66924667,-94.55493164
04006600,Hanson,96,47.66867447,-94.60364532
04006700,Dutchman,209,47.67267227,-94.62497711
04006800,Erickson,106,47.66733551,-94.6626358
04006802,Erickson (SE Portion),0,47.66303253,-94.65906525
04007100,Unnamed,26,47.72643661,-94.64614105
04007200,Flenner,16,47.69069672,-94.58693695
04007300,Funk,155,47.69192886,-94.59933472
04007400,Smith,33,47.75692749,-94.63502502
04007500,Roadside,46,47.57573318,-94.67022705
04007600,Long,404,47.55963516,-94.69215393
04007700,Unnamed,20,47.52727509,-94.66916656
04007800,Unnamed,40,47.59034348,-94.67227173
04007900,Wolf,1206,47.42554855,-94.68730927
04008000,Unnamed,111,47.49019241,-94.68108368
04008100,Unnamed,20,47.49285126,-94.6989975
04008200,Unnamed,15,47.48748016,-94.70845795
04008300,Unnamed,6,47.47588348,-94.7822876
04008400,Unnamed,32,47.46694565,-94.7627182
04008500,Swenson,394,47.46795273,-94.68405914
04008700,School,74,47.45570755,-94.73542786
01022700,Unnamed,14,46.49253845,-93.74388123
02003300,West Twin,18,45.29868317,-93.12033081
02003400,Martin,223,45.38418579,-93.083992
020034TW,Martin (Tailwater),0,45.38303375,-93.07926178
02003500,Fawn,57,45.40710831,-93.05306244
02003600,Pet,19,45.40346146,-93.05795288
02003700,Mud,31,45.40011215,-93.06156921
02003800,Unnamed,12,45.40824509,-93.064888
02003900,Unnamed,25,45.38909912,-93.1333847
02004000,Ryan,30,45.39470291,-93.0694046
02004100,Unnamed,92,45.13669205,-93.14533234
02004200,Coon,1779,45.30766296,-93.16439819
02004300,Rice,262,45.34113693,-93.14095306
02004400,Unnamed,23,45.1611557,-93.24370575
02004500,Golden,58,45.13858795,-93.15145111
02004700,Unnamed,16,45.12798691,-93.172966
02004800,South Coon,48,45.28604126,-93.18612671
02004900,Unnamed,65,45.28853226,-93.19154358
02005000,Unnamed,30,45.29578018,-93.20121765
02005200,Netta,269,45.27573013,-93.19731903
02005300,Ham,224,45.25741959,-93.22128296
21077300,Cherry Pond,,46.10330582,-95.21336365
21077400,Blackberry Pond,,46.10362625,-95.2134552
21077500,Pineapple Pond,,46.10512543,-95.21234894
21077600,Coconut Pond,,46.10502625,-95.21192169
25007900,Tiny Pond,,44.54232407,-92.44528198
25008000,Kass Pond,,44.54240036,-92.44474792
08000500,Unnamed,112,44.22097015,-94.39257813
08000600,Unnamed,158,44.28653717,-94.46208191
08000700,Ouren,65,44.1485939,-94.48578644
08000800,Unnamed,39,44.18412781,-94.51308441
08000900,Browne (Broom),229,44.17319489,-94.51799774
08001000,Omsrud,265,44.14333344,-94.54816437
08001100,Clear,325,44.2593689,-94.52069855
08001300,Domeier,68,44.24699402,-94.54817963
08001400,School,99,44.24542236,-94.56176758
08001500,Unnamed,36,44.24822998,-94.60532379
08001600,Juni,65,44.21937943,-94.52895355
08001700,Ogrens,94,44.35175705,-94.60022736
08001800,Somsen,24,44.32855225,-94.51931763
08001900,Rolloff Slough,33,44.32808304,-94.55957031
08002000,Unnamed,36,44.33644485,-94.61647797
08002300,Unnamed,22,44.2929039,-94.56062317
08002400,Unnamed,42,44.3687706,-94.55934906
08002500,Horseshoe,19,44.37734604,-94.60427856
08002600,Hanska,1844,44.1378479,-94.60508728
08002800,Unnamed,40,44.19865036,-94.72889709
11009600,Goose,844,47.22383499,-93.97576904
11009700,Upper Menton,14,47.16872025,-93.96150208
11009800,Lower Menton,19,47.17253494,-93.96575165
11009900,Chain O'Lakes,50,47.15829468,-93.92176056
11010000,Mud,1440,47.25212097,-93.99297333
11010100,George,720,46.87948227,-94.02799225
11010200,Island,390,46.92831421,-94.04079437
11010300,O'Connor,40,46.92024231,-94.02803802
11010400,Laura,1424,46.9816246,-94.01171112
11010500,Upper Trelipe,422,46.97587204,-94.03510284
11010600,Peterson,41,47.0214119,-94.03048706
11010700,Lucille,112,47.14582062,-94.03652954
11010800,Unnamed,14,46.83886337,-94.14932251
11010900,Unnamed,17,46.8381958,-94.14111328
11011100,Unnamed,84,46.8092308,-94.14103699
11011200,Unnamed,4,46.80843735,-94.11486053
11011300,Unnamed,66,46.95001221,-94.06006622
11011400,Mitten,108,46.93168259,-94.06355286
11011500,Hoister,13,46.92510223,-94.09209442
11011600,Stevens,142,46.92295837,-94.07765198
11011700,Twenty-Six,112,46.91865921,-94.06443787
11011800,Camp Two,61,46.91085052,-94.14372253
11011900,Woodcamp,15,46.90246964,-94.13632965
11012000,Inguadona,935,46.97247314,-94.12825012
11012100,Mabel,186,47.04884338,-94.07797241
11012200,Unnamed,24,47.05607605,-94.11341095
11012500,West Twin,210,47.02963638,-94.07160187
11012600,Phelon,20,47.02211761,-94.07551575
11012700,Unnamed,40,47.02542877,-94.09278107
11012800,Lost Girl,31,47.01060867,-94.08705902
11012900,Lower Trelipe,592,46.9906311,-94.06965637
110129TW,Lower Trelipe (TW),0,46.98772812,-94.08905792
16032400,Ott,10,47.98347855,-90.60507965
16032500,Tremble,36,47.98319626,-90.59700775
16032600,Bunga,32,47.9864769,-90.5196228
16032800,Iron,138,48.06640244,-90.611763
16032900,Little North,31,48.12252045,-90.5797348
16033000,Little Gunflint,64,48.11349487,-90.61153412
16033100,North,549,48.11659622,-90.56112671
16033300,Saucer,24,48.09792709,-90.61573029
61058308,Belly Pond,,45.67276001,-95.43461609
61058309,Base Pond,,45.67236328,-95.43463898
61058310,Spout Pond,,45.67347336,-95.43663788
61058311,Tea Stain Pond,,45.67230225,-95.43037415
69148000,Poppy Ponds,,46.93251801,-91.89674377
69148001,Poppy Pond,,46.93244934,-91.89608002
07011300,Unnamed,37,43.94731522,-94.26909637
07011400,Unnamed,130,43.94174194,-94.25854492
07011500,Unnamed,161,44.07553482,-94.36112976
07011600,Unnamed,71,44.08015823,-94.29634857
07011700,Keech,64,44.03310776,-94.33563232
07011800,Unnamed,46,44.02867126,-94.33217621
07011900,Goose,148,44.10848999,-94.25889587
07012100,Solberg,619,44.18284988,-94.34022522
07012200,Dackins,147,44.16418457,-94.28147888
07012300,Unnamed,180,44.15845108,-94.29800415
07012400,Lieberg,71,44.15304565,-94.31275177
07012500,Armstrong,125,44.15290451,-94.34450531
07012600,Strom,254,44.14374161,-94.36038971
07012700,Unnamed,67,44.13514709,-94.35338593
07012800,Unnamed,20,44.14860153,-94.31925201
07012900,Unnamed,37,44.14052963,-94.30308533
07013000,Unnamed,126,44.12237549,-94.32865906
07013100,Thomas,101,44.19959259,-94.35720062
07013200,Harris,18,44.23186874,-94.29821014
07013500,Horseshoe,10,44.21866608,-94.25908661
07013700,Evans Slough,152,43.94452667,-94.30071259
07013800,Unnamed,77,43.88483429,-93.7771759
07013900,Unnamed,10,44.20849228,-94.23337555
07014300,Unnamed,135,44.20704269,-93.88237
07014400,Unnamed,55,44.2018013,-93.83346558
07014500,Unnamed,115,44.08683014,-94.16153717
10007600,Unnamed,34,44.72699738,-93.83483124
10007700,Unnamed,50,44.72317505,-93.80415344
10007800,Rice,339,44.80208206,-93.86703491
10007900,Donders,111,44.87795258,-93.82749176
10008000,Rutz,51,44.87084198,-93.8589859
10008100,Root,147,44.86697388,-93.84764099
10008300,Unnamed,81,44.87030411,-93.81608582
10008500,Unnamed,39,44.85138702,-93.81669617
10008600,Patterson,520,44.83296585,-93.86811829
10008700,Kratzke,70,44.84421539,-93.82767487
10008800,Hydes,212,44.81533051,-93.87510681
10008900,Goose,413,44.89054108,-93.84440613
10009000,Millman,19,44.96481323,-93.78243256
10009100,Unnamed,160,44.96464539,-93.86534882
10009200,Unnamed,34,44.95324326,-93.83080292
10009300,Oak,393,44.95796967,-93.79677582
10009500,Swede,406,44.9299202,-93.82079315
10009600,Unnamed,54,44.94392776,-93.84304047
10009700,Unnamed,27,44.93384933,-93.84037018
10009800,Buck,200,44.91918945,-93.79134369
10009900,Unnamed,440,44.91220093,-93.80324554
10010000,Unnamed,34,44.90192032,-93.84923553
10010100,Unnamed,133,44.71500015,-93.88350677
10010200,Hoeffken,48,44.74243164,-93.87871552
10010300,Berliner,244,44.8690834,-93.89295959
10010400,Lippert,94,44.9188385,-93.89185333
10010500,Young America,165,44.78385544,-93.90677643
10010600,Unnamed,32,44.80111313,-93.93182373
10010700,Braunworth,54,44.7881012,-93.91299438
10010800,Tiger,562,44.77837372,-93.95713043
10010900,Barnes,185,44.77485657,-93.89536285
11039800,Four-One-Eight,11,46.98436737,-94.47944641
11039900,Cub,19,46.98422623,-94.47109985
11040100,Turtle,120,47.06301117,-94.49612427
01008400,Sugar,23,46.40906906,-93.46803284
01008500,Twenty,153,46.3686676,-93.52884674
01008600,Deer,47,46.33683777,-93.51041412
01008700,Sugar,466,46.41534042,-93.47729492
01008800,Lily,50,46.49946213,-93.48310089
01008900,Long,433,46.4865799,-93.49349213
01009000,Spring,35,46.47241211,-93.51786804
01009100,Rabbit,210,46.46168137,-93.53773499
010091TW,Rabbit (Tailwater),0,46.46696854,-93.54030609
01009200,Swamp,276,46.44099426,-93.4653244
01009300,Clear,590,46.42881775,-93.50282288
010093TW,Clear (Tailwater),0,46.43364716,-93.51451874
01009400,Johnson,20,46.44042969,-93.54194641
01009500,Unnamed,16,46.42342377,-93.47705841
01009600,Dam,633,46.51039124,-93.46455383
010096TW,Dam (Tailwater),0,46.52001953,-93.46096802
02010000,Smith (new ID = 02-0738),169,45.40860748,-93.3004837
02010100,Unnamed,150,45.41056442,-93.29174042
02010200,Sand Shore,40,45.40029144,-93.27516174
02010400,Rogers,46,45.29915619,-93.3883667
02010500,Mud,172,45.36911774,-93.39028168
02010600,Norris,120,45.37848663,-93.38990784
02010700,Unnamed,2,45.21031952,-93.40168762
02010800,Unnamed,5,45.20666504,-93.39651489
02010900,Eddy,14,45.26290131,-93.48429108
02011000,Itasca,113,45.25297546,-93.49410248
02011100,Jeglens Marsh,87,45.24985123,-93.46355438
02011200,Unnamed,12,45.24245453,-93.4434967
02011300,Grass,40,45.23866272,-93.42627716
02011400,Unnamed,148,45.23264313,-93.41172791
02011401,Unnamed,0,45.24204254,-93.41970062
02011700,Unnamed,26,45.23542786,-93.44246674
02011800,Unnamed,20,45.23975372,-93.44284058
02011900,Unnamed,14,45.22008896,-93.39822388
02012000,Unnamed,21,45.38302231,-93.42314911
02012100,Unnamed,6,45.37352371,-93.41930389
02012200,Burns,153,45.37698364,-93.46842957
02012300,Unnamed,113,45.3710556,-93.48884583
02012400,Unnamed,45,45.38178635,-93.49899292
02012500,Unnamed,7,45.38441467,-93.49985504
02012700,Goose,79,45.35527802,-93.45155334
02012800,Pinnaker,34,45.36619949,-93.43818665
02012900,Eckstrom,13,45.36857605,-93.43096924
02013000,Pickerel,303,45.33795547,-93.44858551
02013100,Bear,24,45.34766769,-93.48087311
02013200,Unnamed,20,45.34218597,-93.48012543
02013300,East Twin,141,45.33434677,-93.50265503
03012500,Little Shell,26,46.9288559,-95.41958618
03012600,Pihlaja's,15,46.90619278,-95.43029022
03012800,Unnamed,23,46.91287613,-95.52558899
03012900,Unnamed,36,47.03722,-95.46379089
03013000,Unnamed,167,47.0281868,-95.50662994
03013100,Mud,196,46.99601364,-95.4486084
03013200,Unnamed,15,46.99927902,-95.54465485
03013300,Reidel,18,46.99417496,-95.54441071
03013400,Green Water,71,46.98417282,-95.49475098
03013500,Pine Island,21,47.14693451,-95.44709015
03013600,Juggler,434,47.12969971,-95.45916748
03013700,Unnamed,28,47.14525604,-95.48846436
03013900,Pike,114,47.12649918,-95.52747345
03014000,Unnamed,43,47.133255,-95.47483826
02005400,Bailey,50,45.24236679,-93.19260406
02005500,Lone Pine,209,45.36707306,-93.18740082
02005600,Booster Pond,14,45.37218475,-93.21285248
02005700,Neds,551,45.35692978,-93.2180481
02005800,Devil,103,45.33914185,-93.17340088
02005900,Deer,376,45.34650421,-93.20132446
02006000,Mud,184,45.34529114,-93.21728516
02006100,Unnamed,39,45.34021759,-93.24344635
02006200,Goose,257,45.32171249,-93.17175293
02006400,Unnamed,15,45.41296768,-93.24187469
02006600,Unnamed,16,45.40093613,-93.24069977
03009200,Basswood,122,47.09334946,-95.33653259
03009300,Unnamed,18,47.10074997,-95.31887817
03009400,Mallard,28,47.09409332,-95.31083679
03009500,Kansas,110,47.08662415,-95.32156372
03009600,Big Basswood,675,47.07485199,-95.3392334
03009800,Unnamed,24,47.07492828,-95.39983368
03010000,Gardner,56,47.15294647,-95.33992004
03010100,Wolf,1453,46.8206749,-95.37698364
03010200,Shell,3377,46.94504929,-95.44815826
030102TW,Shell-TW,0,46.94711685,-95.41092682
03010300,Big Rush,1128,47.00598145,-95.42667389
03010400,Aspinwall,178,46.9907341,-95.41960144
03010500,Collett,118,46.7385788,-95.44353485
03010600,Unnamed,21,46.80403519,-95.51334381
03010700,Toad,1816,46.86567688,-95.49166107
030107TW,Toad-TW,0,46.84207535,-95.48744202
03010800,Sieverson,79,46.88110352,-95.5274353
03010900,Unnamed,65,46.85739136,-95.46891785
03011000,Unnamed,28,46.84937668,-95.52553558
03011100,Unnamed,107,46.84133911,-95.51756287
03011300,Sock,65,46.84262085,-95.43223572
03011400,Unnamed,18,46.82888794,-95.50366211
03011500,Unnamed,50,46.82051468,-95.50952148
03011600,Unnamed,18,46.81544113,-95.51899719
03011700,Unnamed,30,46.82932281,-95.53666687
03011800,Goose,53,46.82400131,-95.53520203
03011900,Unnamed,31,46.9628334,-95.52552795
03012000,Mud,177,46.94777298,-95.50182343
03012100,Brenum,71,46.95658493,-95.48539734
03012200,Unnamed,21,46.93571854,-95.47068024
03012300,Jones,36,46.94491959,-95.49041748
03012400,Dumbbell,149,46.92621994,-95.44581604
03060200,Middle Cormorant,377,46.75737,-96.10427856
03060400,Tub,128,46.75514984,-96.14769745
03060500,Unnamed,34,46.74059296,-96.10757446
03060600,Unnamed,48,46.74219131,-96.1192627
03060800,Unnamed,13,46.73455048,-96.12984467
03060900,Unnamed,46,46.73085022,-96.11227417
03061000,Unnamed,39,46.72340012,-96.11171722
03061100,Unnamed,21,46.88776398,-96.0508194
03061300,Unnamed,29,46.88750839,-96.06505585
03061400,Bergerson,31,46.88710403,-96.09044647
03061500,Unnamed,20,46.88557053,-96.16417694
03061600,Unnamed,19,46.88073349,-96.1601181
03061700,Unnamed,21,46.87336731,-96.15590668
03061800,Sand,56,46.86864471,-96.15227509
03061900,Talac,110,46.86194229,-96.15589905
03062100,Lund Brothers Marsh,29,46.87332916,-96.13053131
03062200,Unnamed,28,46.86346817,-96.12253571
25008100,Muus Pond,,44.54189682,-92.4442215
25008200,Winnie Pond,,44.54195786,-92.44610596
28004700,Rainbow Pond,,43.69455338,-91.39620209
28004800,Brown Pond,,43.69477463,-91.39674377
28004900,Trout Pond,,43.69432449,-91.39653015
27113900,Sundance Pond,,45.15809631,-93.4726944
16033500,Sock,27,48.08358002,-90.54207611
16033600,Topper,51,48.08562469,-90.57017517
16033700,Mayhew,247,48.07791901,-90.57978821
16033900,Little Mayhew,41,48.07868958,-90.62420654
16034000,Mash,15,48.07073212,-90.634552
16034100,West Pope,110,48.07155228,-90.60189056
16034200,East Pope,44,48.06896591,-90.58065033
16034300,Surber,10,48.06634521,-90.55885315
16034400,Bigsby,89,47.73128128,-90.62957001
16034600,Cascade,534,47.86766434,-90.6341095
16034700,Little Cascade,306,47.85280609,-90.6496048
16034900,Wanihigan,58,47.97923279,-90.6381073
16035000,Banadad,211,48.03861237,-90.66108704
16035100,Finn,106,48.02470779,-90.65615082
16035200,Phalanx,19,48.01940536,-90.63805389
16035300,Omega,196,48.00663376,-90.65084839
16035400,Winchell,1002,47.99145126,-90.59729004
16035500,Little Iron,121,48.06461334,-90.65679169
16035600,Gunflint,2240,48.0979538,-90.67726898
15038900,Unnamed,10,47.19970322,-95.46300507
06002000,Long,353,45.35615921,-96.17165375
06002100,Unnamed,148,45.36257172,-96.15656281
06002200,Unnamed,6,45.35076141,-96.12223816
06002300,Unnamed,18,45.33016205,-96.15317535
06002400,Unnamed,36,45.43593597,-96.24150848
06002500,Unnamed,16,45.3222847,-96.27749634
06002600,Unnamed,24,45.31682968,-96.27571106
06002700,Unnamed,25,45.32323837,-96.3447113
06002800,Peterson,64,45.30966187,-96.32881165
06003000,Unnamed,14,45.29943085,-96.31452179
06003100,Unnamed,11,45.30117798,-96.3123703
06003200,Horseshoe,43,45.29637909,-96.30394745
06003300,Unnamed,10,45.30900192,-96.2900238
06003400,Unnamed,23,45.29976273,-96.2855072
06003500,Unnamed,42,45.39952087,-96.28157806
06003600,Unnamed,24,45.4063797,-96.28339386
06003700,Unnamed,24,45.40951538,-96.29212189
06003800,Unnamed,39,45.39832687,-96.29899597
06003900,Unnamed,22,45.40552521,-96.32272339
06004200,Unnamed,96,45.38259125,-96.33890533
06004300,Hanson Slough,343,45.38669205,-96.29247284
06004400,Unnamed,96,45.38323593,-96.25827026
06004500,Unnamed,28,45.3772049,-96.26517487
06004600,Unnamed,71,45.37307739,-96.28414917
06004700,Unnamed,62,45.37963867,-96.29920959
06004800,Unnamed,116,45.36925888,-96.30096436
06004900,Unnamed,33,45.37992096,-96.35160065
06005000,Otrey,562,45.35785675,-96.33627319
06005100,Unnamed,17,45.36016083,-96.32538605
06005300,Unnamed,141,45.3581543,-96.29531097
06005400,Larson Slough,166,45.34926605,-96.30513763
08002900,Bachelor,100,44.25600433,-94.65141296
08003000,Unnamed,55,44.26560211,-94.63353729
08003100,Unnamed,35,44.24622345,-94.65944672
08003200,Unnamed,63,44.24225616,-94.67290497
08003300,Unnamed,16,44.23806,-94.6832428
08003500,Gilman,199,44.21465683,-94.71464539
08003600,George,197,44.36195755,-94.69082642
08003700,Unnamed,20,44.36467361,-94.71324158
08003800,Unnamed,111,44.35407257,-94.69418335
69148002,Seed Pond,,46.93254852,-91.89707184
23004410,Middle Rock,,43.69273758,-92.3707428
23004411,Little Rock,,43.69252777,-92.37086487
02077300,Sunrise,,45.18761063,-93.19389343
03128700,Sexton,,46.932621,-95.23816681
11040200,Rice,188,47.10557175,-94.49897766
11040300,Wabegon,42,47.09568787,-94.48696899
11040400,Deep,34,47.0775528,-94.47096252
11040500,Nomad,20,47.07153702,-94.46192932
11040700,Mark,16,47.40465546,-94.44010162
11040800,Tank,14,47.40858078,-94.47305298
11040900,Strawberry,40,47.37565231,-94.53806305
11041000,Unnamed,40,46.77183151,-94.53213501
11041100,Pine Mountain,1657,46.8235321,-94.53338623
11041200,Birch,1262,46.94085312,-94.54521942
110412TW,Birch (Tailwater),0,46.92800903,-94.52572632
11041300,Ten Mile,4640,46.97075272,-94.57257843
11041400,Gould,108,47.12945557,-94.53294373
11041500,Pike Bay,4820,47.35277557,-94.56880188
11041600,Experiment,17,47.3335228,-94.54391479
11041800,Clear,30,46.53184891,-94.5559082
11041900,Meadow,43,46.52326202,-94.5378952
11042000,Fucat,14,46.48679733,-94.53773499
11042100,Section Thirty-Six,23,46.54351044,-94.53627014
11042200,Long,113,46.62248993,-94.58906555
11042300,Unnamed,21,46.59930801,-94.64334869
11042400,Moose,92,46.59944534,-94.57857513
11042500,Unnamed,16,46.59714508,-94.61846924
11042600,Lova,64,46.57830048,-94.55754852
11042700,Unnamed,78,46.57115173,-94.55952454
11042800,Kelly,50,46.55874634,-94.55619049
11042900,Round,16,46.5703392,-94.57508087
11043100,Rob,27,46.6289711,-94.59828186
04045900,Unnamed,128,47.56811905,-94.42679596
04046000,Unnamed,12,47.71193314,-94.44071198
04046400,Unnamed,40,47.46959305,-94.66094208
04046500,Unnamed,12,47.9613533,-94.46901703
04046600,Unnamed,360,48.12348175,-95.04459381
04046700,Unnamed,13,47.92570114,-94.72203827
04046800,Unnamed,12,47.88497925,-94.76326752
04046900,Unnamed,16,47.85180664,-95.12172699
04047000,Gunner,13,47.86791229,-95.11073303
04047100,Unnamed,390,48.04816818,-95.18146515
04047200,Unnamed,43,48.19867325,-95.51179504
04047300,Unnamed,53,48.21184921,-95.56221771
04047600,Unnamed,1300,48.19592285,-95.58812714
04047700,Unnamed,670,48.10974121,-95.5786972
04047800,Unnamed,35,48.04607391,-95.4563446
04047900,Unnamed,13,48.05356598,-95.28026581
04048100,Unnamed,14,47.70186234,-94.81573486
04048200,Unnamed,17,47.58185577,-94.52278137
04048300,Unnamed,11,47.48585129,-94.63782501
04048400,Unnamed,23,48.53653336,-95.55200195
04048500,Unnamed,163,48.53236389,-95.54347992
04048600,Unnamed,49,48.52488708,-95.54864502
04048700,Unnamed,11,48.5304985,-95.5750351
04048800,Unnamed,35,48.51572037,-95.57749939
04048900,Unnamed,10,48.53429794,-95.49938202
04049000,Unnamed,34,48.52838898,-95.50827789
04049100,Unnamed,90,48.52019119,-95.49766541
04049200,Unnamed,30,48.51542664,-95.50734711
04049300,Unnamed,23,48.50772858,-95.50944519
04049500,Unnamed,14,48.51732635,-95.48687744
